# pressure (bar)  pressure(Pa)     B_prime_g        B_prime_c        Temp(K)          h_w (J/kg)        h_w (kJ/kg)
1.01325E+00      1.01325E+05      1.00000E+01      0.00000E+00      2.50000E+02      -8.78029E+06      -8.78029E+03  # noqa E999
1.01325E+00      1.01325E+05      2.00000E-01      2.33821E-01      3.25000E+03      5.25769E+06      5.25769E+03
1.01325E+00      1.01325E+05      2.00000E-01      2.39641E-01      3.27500E+03      5.44159E+06      5.44159E+03
1.01325E+00      1.01325E+05      2.00000E-01      2.46162E-01      3.30000E+03      5.63822E+06      5.63822E+03
1.01325E+00      1.01325E+05      2.00000E-01      2.53533E-01      3.32500E+03      5.84959E+06      5.84959E+03
1.01325E+00      1.01325E+05      2.00000E-01      2.61935E-01      3.35000E+03      6.07805E+06      6.07805E+03
1.01325E+00      1.01325E+05      2.00000E-01      2.71587E-01      3.37500E+03      6.32637E+06      6.32637E+03
1.01325E+00      1.01325E+05      2.00000E-01      2.82756E-01      3.40000E+03      6.59771E+06      6.59771E+03
1.01325E+00      1.01325E+05      2.00000E-01      2.95767E-01      3.42500E+03      6.89572E+06      6.89572E+03
1.01325E+00      1.01325E+05      2.00000E-01      3.11017E-01      3.45000E+03      7.22460E+06      7.22460E+03
1.01325E+00      1.01325E+05      2.00000E-01      3.28993E-01      3.47500E+03      7.58905E+06      7.58905E+03
1.01325E+00      1.01325E+05      2.00000E-01      3.50295E-01      3.50000E+03      7.99439E+06      7.99439E+03
1.01325E+00      1.01325E+05      2.00000E-01      3.75666E-01      3.52500E+03      8.44651E+06      8.44651E+03
1.01325E+00      1.01325E+05      2.00000E-01      4.06037E-01      3.55000E+03      8.95184E+06      8.95184E+03
1.01325E+00      1.01325E+05      2.00000E-01      4.42581E-01      3.57500E+03      9.51736E+06      9.51736E+03
1.01325E+00      1.01325E+05      2.00000E-01      4.86796E-01      3.60000E+03      1.01504E+07      1.01504E+04
1.01325E+00      1.01325E+05      2.00000E-01      5.40618E-01      3.62500E+03      1.08585E+07      1.08585E+04
1.01325E+00      1.01325E+05      2.00000E-01      6.06596E-01      3.65000E+03      1.16493E+07      1.16493E+04
1.01325E+00      1.01325E+05      2.00000E-01      6.88142E-01      3.67500E+03      1.25298E+07      1.25298E+04
1.01325E+00      1.01325E+05      2.00000E-01      7.89930E-01      3.70000E+03      1.35066E+07      1.35066E+04
1.01325E+00      1.01325E+05      2.00000E-01      9.18537E-01      3.72500E+03      1.45844E+07      1.45844E+04
1.01325E+00      1.01325E+05      2.00000E-01      1.08351E+00      3.75000E+03      1.57663E+07      1.57663E+04
1.01325E+00      1.01325E+05      2.00000E-01      1.29927E+00      3.77500E+03      1.70522E+07      1.70522E+04
1.01325E+00      1.01325E+05      2.00000E-01      1.58859E+00      3.80000E+03      1.84387E+07      1.84387E+04
1.01325E+00      1.01325E+05      2.00000E-01      1.98979E+00      3.82500E+03      1.99173E+07      1.99173E+04
1.01325E+00      1.01325E+05      2.00000E-01      2.57241E+00      3.85000E+03      2.14742E+07      2.14742E+04
1.01325E+00      1.01325E+05      2.00000E-01      3.47704E+00      3.87500E+03      2.30888E+07      2.30888E+04
1.01325E+00      1.01325E+05      2.00000E-01      5.03583E+00      3.90000E+03      2.47321E+07      2.47321E+04
1.01325E+00      1.01325E+05      2.00000E-01      8.26039E+00      3.92500E+03      2.63634E+07      2.63634E+04
1.01325E+00      1.01325E+05      2.00000E-01      1.83017E+01      3.95000E+03      2.79191E+07      2.79191E+04
1.01325E+00      1.01325E+05      2.00000E-01      1.83017E+01      3.97500E+03      2.79191E+07      2.79191E+04
1.01325E+00      1.01325E+05      2.00000E-01      1.83017E+01      4.00000E+03      2.79191E+07      2.79191E+04
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      2.50000E+02      -3.61505E+06      -3.61505E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      2.75000E+02      -3.58209E+06      -3.58209E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      3.00000E+02      -3.54717E+06      -3.54717E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      3.25000E+02      -3.51051E+06      -3.51051E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      3.50000E+02      -3.47257E+06      -3.47257E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      3.75000E+02      -3.43380E+06      -3.43380E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      4.00000E+02      -3.39458E+06      -3.39458E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      4.25000E+02      -3.35513E+06      -3.35513E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      4.50000E+02      -3.31550E+06      -3.31550E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      4.75000E+02      -3.27563E+06      -3.27563E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      5.00000E+02      -3.23530E+06      -3.23530E+03
1.01325E+00      1.01325E+05      1.50000E-01      0.00000E+00      5.25000E+02      -3.19419E+06      -3.19419E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.12693E-03      5.50000E+02      -3.15189E+06      -3.15189E+03
1.01325E+00      1.01325E+05      1.50000E-01      4.12144E-03      5.75000E+02      -3.10786E+06      -3.10786E+03
1.01325E+00      1.01325E+05      1.50000E-01      5.98328E-03      6.00000E+02      -3.06147E+06      -3.06147E+03
1.01325E+00      1.01325E+05      1.50000E-01      7.74856E-03      6.25000E+02      -3.01196E+06      -3.01196E+03
1.01325E+00      1.01325E+05      1.50000E-01      9.47826E-03      6.50000E+02      -2.95839E+06      -2.95839E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.12657E-02      6.75000E+02      -2.89961E+06      -2.89961E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.32434E-02      7.00000E+02      -2.83421E+06      -2.83421E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.55868E-02      7.25000E+02      -2.76036E+06      -2.76036E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.85146E-02      7.50000E+02      -2.67587E+06      -2.67587E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.22825E-02      7.75000E+02      -2.57810E+06      -2.57810E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.71679E-02      8.00000E+02      -2.46415E+06      -2.46415E+03
1.01325E+00      1.01325E+05      1.50000E-01      3.34416E-02      8.25000E+02      -2.33125E+06      -2.33125E+03
1.01325E+00      1.01325E+05      1.50000E-01      4.13191E-02      8.50000E+02      -2.17741E+06      -2.17741E+03
1.01325E+00      1.01325E+05      1.50000E-01      5.08890E-02      8.75000E+02      -2.00250E+06      -2.00250E+03
1.01325E+00      1.01325E+05      1.50000E-01      6.20224E-02      9.00000E+02      -1.80941E+06      -1.80941E+03
1.01325E+00      1.01325E+05      1.50000E-01      7.42923E-02      9.25000E+02      -1.60484E+06      -1.60484E+03
1.01325E+00      1.01325E+05      1.50000E-01      8.69626E-02      9.50000E+02      -1.39910E+06      -1.39910E+03
1.01325E+00      1.01325E+05      1.50000E-01      9.91087E-02      9.75000E+02      -1.20409E+06      -1.20409E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.09870E-01      1.00000E+03      -1.03000E+06      -1.03000E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.18709E-01      1.02500E+03      -8.82415E+05      -8.82415E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.25509E-01      1.05000E+03      -7.61591E+05      -7.61591E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.30486E-01      1.07500E+03      -6.63996E+05      -6.63996E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.34009E-01      1.10000E+03      -5.84574E+05      -5.84574E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.36455E-01      1.12500E+03      -5.18433E+05      -5.18433E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.38141E-01      1.15000E+03      -4.61601E+05      -4.61601E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.39301E-01      1.17500E+03      -4.11144E+05      -4.11144E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.40105E-01      1.20000E+03      -3.65000E+05      -3.65000E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.40666E-01      1.22500E+03      -3.21761E+05      -3.21761E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.41062E-01      1.25000E+03      -2.80478E+05      -2.80478E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.41347E-01      1.27500E+03      -2.40507E+05      -2.40507E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.41554E-01      1.30000E+03      -2.01414E+05      -2.01414E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.41709E-01      1.32500E+03      -1.62902E+05      -1.62902E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.41828E-01      1.35000E+03      -1.24768E+05      -1.24768E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.41922E-01      1.37500E+03      -8.68670E+04      -8.68670E+01
1.01325E+00      1.01325E+05      1.50000E-01      1.42000E-01      1.40000E+03      -4.90990E+04      -4.90990E+01
1.01325E+00      1.01325E+05      1.50000E-01      1.42068E-01      1.42500E+03      -1.13907E+04      -1.13907E+01
1.01325E+00      1.01325E+05      1.50000E-01      1.42130E-01      1.45000E+03      2.63117E+04      2.63117E+01
1.01325E+00      1.01325E+05      1.50000E-01      1.42190E-01      1.47500E+03      6.40487E+04      6.40487E+01
1.01325E+00      1.01325E+05      1.50000E-01      1.42249E-01      1.50000E+03      1.01852E+05      1.01852E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.42311E-01      1.52500E+03      1.39746E+05      1.39746E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.42377E-01      1.55000E+03      1.77753E+05      1.77753E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.42448E-01      1.57500E+03      2.15890E+05      2.15890E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.42526E-01      1.60000E+03      2.54175E+05      2.54175E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.42612E-01      1.62500E+03      2.92622E+05      2.92622E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.42707E-01      1.65000E+03      3.31247E+05      3.31247E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.42813E-01      1.67500E+03      3.70065E+05      3.70065E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.42930E-01      1.70000E+03      4.09092E+05      4.09092E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.43060E-01      1.72500E+03      4.48342E+05      4.48342E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.43205E-01      1.75000E+03      4.87834E+05      4.87834E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.43365E-01      1.77500E+03      5.27584E+05      5.27584E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.43541E-01      1.80000E+03      5.67611E+05      5.67611E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.43735E-01      1.82500E+03      6.07936E+05      6.07936E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.43948E-01      1.85000E+03      6.48579E+05      6.48579E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.44181E-01      1.87500E+03      6.89563E+05      6.89563E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.44436E-01      1.90000E+03      7.30911E+05      7.30911E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.44714E-01      1.92500E+03      7.72651E+05      7.72651E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.45016E-01      1.95000E+03      8.14808E+05      8.14808E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.45344E-01      1.97500E+03      8.57412E+05      8.57412E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.45700E-01      2.00000E+03      9.00492E+05      9.00492E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.46084E-01      2.02500E+03      9.44083E+05      9.44083E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.46499E-01      2.05000E+03      9.88216E+05      9.88216E+02
1.01325E+00      1.01325E+05      1.50000E-01      1.46945E-01      2.07500E+03      1.03293E+06      1.03293E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.47424E-01      2.10000E+03      1.07826E+06      1.07826E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.47938E-01      2.12500E+03      1.12424E+06      1.12424E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.48488E-01      2.15000E+03      1.17092E+06      1.17092E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.49075E-01      2.17500E+03      1.21834E+06      1.21834E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.49701E-01      2.20000E+03      1.26654E+06      1.26654E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.50367E-01      2.22500E+03      1.31557E+06      1.31557E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.51075E-01      2.25000E+03      1.36548E+06      1.36548E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.51826E-01      2.27500E+03      1.41631E+06      1.41631E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.52621E-01      2.30000E+03      1.46810E+06      1.46810E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.53461E-01      2.32500E+03      1.52093E+06      1.52093E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.54347E-01      2.35000E+03      1.57482E+06      1.57482E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.55281E-01      2.37500E+03      1.62984E+06      1.62984E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.56263E-01      2.40000E+03      1.68604E+06      1.68604E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.57294E-01      2.42500E+03      1.74346E+06      1.74346E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.58375E-01      2.45000E+03      1.80217E+06      1.80217E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.59507E-01      2.47500E+03      1.86222E+06      1.86222E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.60689E-01      2.50000E+03      1.92365E+06      1.92365E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.61922E-01      2.52500E+03      1.98652E+06      1.98652E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.63207E-01      2.55000E+03      2.05089E+06      2.05089E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.64544E-01      2.57500E+03      2.11679E+06      2.11679E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.65932E-01      2.60000E+03      2.18430E+06      2.18430E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.67372E-01      2.62500E+03      2.25345E+06      2.25345E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.68863E-01      2.65000E+03      2.32430E+06      2.32430E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.70405E-01      2.67500E+03      2.39689E+06      2.39689E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.71998E-01      2.70000E+03      2.47128E+06      2.47128E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.73641E-01      2.72500E+03      2.54751E+06      2.54751E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.75335E-01      2.75000E+03      2.62565E+06      2.62565E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.77079E-01      2.77500E+03      2.70575E+06      2.70575E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.78873E-01      2.80000E+03      2.78786E+06      2.78786E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.80718E-01      2.82500E+03      2.87205E+06      2.87205E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.82615E-01      2.85000E+03      2.95839E+06      2.95839E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.84565E-01      2.87500E+03      3.04697E+06      3.04697E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.86570E-01      2.90000E+03      3.13786E+06      3.13786E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.88634E-01      2.92500E+03      3.23120E+06      3.23120E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.90761E-01      2.95000E+03      3.32709E+06      3.32709E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.92957E-01      2.97500E+03      3.42571E+06      3.42571E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.95231E-01      3.00000E+03      3.52724E+06      3.52724E+03
1.01325E+00      1.01325E+05      1.50000E-01      1.97592E-01      3.02500E+03      3.63190E+06      3.63190E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.00054E-01      3.05000E+03      3.73997E+06      3.73997E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.02635E-01      3.07500E+03      3.85179E+06      3.85179E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.05356E-01      3.10000E+03      3.96775E+06      3.96775E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.08244E-01      3.12500E+03      4.08835E+06      4.08835E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.11333E-01      3.15000E+03      4.21418E+06      4.21418E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.14664E-01      3.17500E+03      4.34595E+06      4.34595E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.18289E-01      3.20000E+03      4.48451E+06      4.48451E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.22269E-01      3.22500E+03      4.63089E+06      4.63089E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.26680E-01      3.25000E+03      4.78630E+06      4.78630E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.31616E-01      3.27500E+03      4.95219E+06      4.95219E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.37188E-01      3.30000E+03      5.13026E+06      5.13026E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.43533E-01      3.32500E+03      5.32255E+06      5.32255E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.50817E-01      3.35000E+03      5.53140E+06      5.53140E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.59239E-01      3.37500E+03      5.75958E+06      5.75958E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.69044E-01      3.40000E+03      6.01027E+06      6.01027E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.80527E-01      3.42500E+03      6.28718E+06      6.28718E+03
1.01325E+00      1.01325E+05      1.50000E-01      2.94050E-01      3.45000E+03      6.59453E+06      6.59453E+03
1.01325E+00      1.01325E+05      1.50000E-01      3.10057E-01      3.47500E+03      6.93713E+06      6.93713E+03
1.01325E+00      1.01325E+05      1.50000E-01      3.29091E-01      3.50000E+03      7.32043E+06      7.32043E+03
1.01325E+00      1.01325E+05      1.50000E-01      3.51829E-01      3.52500E+03      7.75047E+06      7.75047E+03
1.01325E+00      1.01325E+05      1.50000E-01      3.79114E-01      3.55000E+03      8.23398E+06      8.23398E+03
1.01325E+00      1.01325E+05      1.50000E-01      4.12010E-01      3.57500E+03      8.77825E+06      8.77825E+03
1.01325E+00      1.01325E+05      1.50000E-01      4.51875E-01      3.60000E+03      9.39110E+06      9.39110E+03
1.01325E+00      1.01325E+05      1.50000E-01      5.00464E-01      3.62500E+03      1.00807E+07      1.00807E+04
1.01325E+00      1.01325E+05      1.50000E-01      5.60081E-01      3.65000E+03      1.08555E+07      1.08555E+04
1.01325E+00      1.01325E+05      1.50000E-01      6.33815E-01      3.67500E+03      1.17237E+07      1.17237E+04
1.01325E+00      1.01325E+05      1.50000E-01      7.25894E-01      3.70000E+03      1.26930E+07      1.26930E+04
1.01325E+00      1.01325E+05      1.50000E-01      8.42264E-01      3.72500E+03      1.37699E+07      1.37699E+04
1.01325E+00      1.01325E+05      1.50000E-01      9.91554E-01      3.75000E+03      1.49593E+07      1.49593E+04
1.01325E+00      1.01325E+05      1.50000E-01      1.18678E+00      3.77500E+03      1.62636E+07      1.62636E+04
1.01325E+00      1.01325E+05      1.50000E-01      1.44855E+00      3.80000E+03      1.76816E+07      1.76816E+04
1.01325E+00      1.01325E+05      1.50000E-01      1.81143E+00      3.82500E+03      1.92076E+07      1.92076E+04
1.01325E+00      1.01325E+05      1.50000E-01      2.33825E+00      3.85000E+03      2.08305E+07      2.08305E+04
1.01325E+00      1.01325E+05      1.50000E-01      3.15602E+00      3.87500E+03      2.25321E+07      2.25321E+04
1.01325E+00      1.01325E+05      1.50000E-01      4.56493E+00      3.90000E+03      2.42851E+07      2.42851E+04
1.01325E+00      1.01325E+05      1.50000E-01      7.48017E+00      3.92500E+03      2.60495E+07      2.60495E+04
1.01325E+00      1.01325E+05      1.50000E-01      1.65723E+01      3.95000E+03      2.77599E+07      2.77599E+04
1.01325E+00      1.01325E+05      1.50000E-01      1.65723E+01      3.97500E+03      2.77599E+07      2.77599E+04
1.01325E+00      1.01325E+05      1.50000E-01      1.65723E+01      4.00000E+03      2.77599E+07      2.77599E+04
1.01325E+00      1.01325E+05      1.00000E-01      1.14078E-02      2.50000E+02      -3.31196E+06      -3.31196E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.18513E-02      2.75000E+02      -3.28334E+06      -3.28334E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.25073E-02      3.00000E+02      -3.25383E+06      -3.25383E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.33788E-02      3.25000E+02      -3.22344E+06      -3.22344E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.44436E-02      3.50000E+02      -3.19224E+06      -3.19224E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.56628E-02      3.75000E+02      -3.16035E+06      -3.16035E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.69913E-02      4.00000E+02      -3.12788E+06      -3.12788E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.83867E-02      4.25000E+02      -3.09491E+06      -3.09491E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.98138E-02      4.50000E+02      -3.06145E+06      -3.06145E+03
1.01325E+00      1.01325E+05      1.00000E-01      2.12463E-02      4.75000E+02      -3.02743E+06      -3.02743E+03
1.01325E+00      1.01325E+05      1.00000E-01      2.26669E-02      5.00000E+02      -2.99272E+06      -2.99272E+03
1.01325E+00      1.01325E+05      1.00000E-01      2.40657E-02      5.25000E+02      -2.95706E+06      -2.95706E+03
1.01325E+00      1.01325E+05      1.00000E-01      2.54402E-02      5.50000E+02      -2.92016E+06      -2.92016E+03
1.01325E+00      1.01325E+05      1.00000E-01      2.67962E-02      5.75000E+02      -2.88160E+06      -2.88160E+03
1.01325E+00      1.01325E+05      1.00000E-01      2.81493E-02      6.00000E+02      -2.84086E+06      -2.84086E+03
1.01325E+00      1.01325E+05      1.00000E-01      2.95296E-02      6.25000E+02      -2.79731E+06      -2.79731E+03
1.01325E+00      1.01325E+05      1.00000E-01      3.09865E-02      6.50000E+02      -2.75014E+06      -2.75014E+03
1.01325E+00      1.01325E+05      1.00000E-01      3.25949E-02      6.75000E+02      -2.69832E+06      -2.69832E+03
1.01325E+00      1.01325E+05      1.00000E-01      3.44607E-02      7.00000E+02      -2.64052E+06      -2.64052E+03
1.01325E+00      1.01325E+05      1.00000E-01      3.67255E-02      7.25000E+02      -2.57505E+06      -2.57505E+03
1.01325E+00      1.01325E+05      1.00000E-01      3.95678E-02      7.50000E+02      -2.49977E+06      -2.49977E+03
1.01325E+00      1.01325E+05      1.00000E-01      4.32003E-02      7.75000E+02      -2.41213E+06      -2.41213E+03
1.01325E+00      1.01325E+05      1.00000E-01      4.78579E-02      8.00000E+02      -2.30929E+06      -2.30929E+03
1.01325E+00      1.01325E+05      1.00000E-01      5.37733E-02      8.25000E+02      -2.18851E+06      -2.18851E+03
1.01325E+00      1.01325E+05      1.00000E-01      6.11338E-02      8.50000E+02      -2.04782E+06      -2.04782E+03
1.01325E+00      1.01325E+05      1.00000E-01      7.00137E-02      8.75000E+02      -1.88700E+06      -1.88700E+03
1.01325E+00      1.01325E+05      1.00000E-01      8.02909E-02      9.00000E+02      -1.70868E+06      -1.70868E+03
1.01325E+00      1.01325E+05      1.00000E-01      9.15713E-02      9.25000E+02      -1.51919E+06      -1.51919E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.03178E-01      9.50000E+02      -1.32825E+06      -1.32825E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.14267E-01      9.75000E+02      -1.14715E+06      -1.14715E+03
1.01325E+00      1.01325E+05      1.00000E-01      1.24054E-01      1.00000E+03      -9.85547E+05      -9.85547E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.32059E-01      1.02500E+03      -8.48698E+05      -8.48698E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.38192E-01      1.05000E+03      -7.36813E+05      -7.36813E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.42661E-01      1.07500E+03      -6.46510E+05      -6.46510E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.45813E-01      1.10000E+03      -5.73005E+05      -5.73005E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.47994E-01      1.12500E+03      -5.11703E+05      -5.11703E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.49492E-01      1.15000E+03      -4.58898E+05      -4.58898E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.50522E-01      1.17500E+03      -4.11871E+05      -4.11871E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.51235E-01      1.20000E+03      -3.68727E+05      -3.68727E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.51732E-01      1.22500E+03      -3.28180E+05      -3.28180E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.52083E-01      1.25000E+03      -2.89365E+05      -2.89365E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.52335E-01      1.27500E+03      -2.51704E+05      -2.51704E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.52519E-01      1.30000E+03      -2.14807E+05      -2.14807E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.52656E-01      1.32500E+03      -1.78411E+05      -1.78411E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.52761E-01      1.35000E+03      -1.42334E+05      -1.42334E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.52845E-01      1.37500E+03      -1.06452E+05      -1.06452E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.52914E-01      1.40000E+03      -7.06767E+04      -7.06767E+01
1.01325E+00      1.01325E+05      1.00000E-01      1.52973E-01      1.42500E+03      -3.49441E+04      -3.49441E+01
1.01325E+00      1.01325E+05      1.00000E-01      1.53027E-01      1.45000E+03      7.91285E+02      7.91285E-01
1.01325E+00      1.01325E+05      1.00000E-01      1.53079E-01      1.47500E+03      3.65640E+04      3.65640E+01
1.01325E+00      1.01325E+05      1.00000E-01      1.53129E-01      1.50000E+03      7.24004E+04      7.24004E+01
1.01325E+00      1.01325E+05      1.00000E-01      1.53182E-01      1.52500E+03      1.08322E+05      1.08322E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53237E-01      1.55000E+03      1.44345E+05      1.44345E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53296E-01      1.57500E+03      1.80485E+05      1.80485E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53360E-01      1.60000E+03      2.16757E+05      2.16757E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53431E-01      1.62500E+03      2.53171E+05      2.53171E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53510E-01      1.65000E+03      2.89741E+05      2.89741E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53596E-01      1.67500E+03      3.26478E+05      3.26478E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53692E-01      1.70000E+03      3.63396E+05      3.63396E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53799E-01      1.72500E+03      4.00506E+05      4.00506E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.53916E-01      1.75000E+03      4.37823E+05      4.37823E+02
1.01325E+00      1.01325E+05      1.00000E-01      1.54046E-01      1.77500E+03      4.75360E+05      4.75360E+02
